Salary,Age,Department,OverTime,StockOptionLevel,YearsAtCompany,ManagerRating
43438,25,Technology,Yes,1,7,4.0
30783,27,Technology,No,0,7,3.0
30783,27,Technology,No,0,7,4.0
30783,27,Technology,No,0,7,4.0
30783,27,Technology,No,0,7,4.0
30783,27,Technology,No,0,7,4.0
148211,26,Technology,Yes,3,7,2.0
148211,26,Technology,Yes,3,7,4.0
148211,26,Technology,Yes,3,7,4.0
148211,26,Technology,Yes,3,7,4.0
148211,26,Technology,Yes,3,7,4.0
83951,28,Technology,No,2,7,4.0
83951,28,Technology,No,2,7,3.0
83951,28,Technology,No,2,7,3.0
83951,28,Technology,No,2,7,3.0
83951,28,Technology,No,2,7,4.0
91202,27,Sales,Yes,0,7,3.0
91202,27,Sales,Yes,0,7,5.0
91202,27,Sales,Yes,0,7,4.0
91202,27,Sales,Yes,0,7,2.0
91202,27,Sales,Yes,0,7,3.0
112728,27,Technology,No,1,7,3.0
112728,27,Technology,No,1,7,5.0
112728,27,Technology,No,1,7,4.0
112728,27,Technology,No,1,7,3.0
112728,27,Technology,No,1,7,4.0
57018,25,Sales,No,0,1,2.0
57018,25,Sales,No,0,1,3.0
57018,25,Sales,No,0,1,5.0
57018,25,Sales,No,0,1,4.0
57018,25,Sales,No,0,1,2.0
57018,25,Sales,No,0,1,3.0
57018,25,Sales,No,0,1,4.0
57018,25,Sales,No,0,1,3.0
57018,25,Sales,No,0,1,3.0
57018,25,Sales,No,0,1,5.0
92522,27,Technology,No,0,7,5.0
92522,27,Technology,No,0,7,2.0
92522,27,Technology,No,0,7,3.0
92522,27,Technology,No,0,7,3.0
92522,27,Technology,No,0,7,3.0
52930,28,Technology,No,0,7,4.0
52930,28,Technology,No,0,7,4.0
52930,28,Technology,No,0,7,3.0
52930,28,Technology,No,0,7,4.0
52930,28,Technology,No,0,7,5.0
179602,25,Technology,No,0,7,4.0
179602,25,Technology,No,0,7,4.0
179602,25,Technology,No,0,7,4.0
179602,25,Technology,No,0,7,3.0
179602,25,Technology,No,0,7,3.0
39001,27,Technology,Yes,0,7,3.0
39001,27,Technology,Yes,0,7,2.0
39001,27,Technology,Yes,0,7,3.0
39001,27,Technology,Yes,0,7,3.0
39001,27,Technology,Yes,0,7,5.0
68638,27,Sales,Yes,0,7,4.0
68638,27,Sales,Yes,0,7,5.0
68638,27,Sales,Yes,0,7,3.0
68638,27,Sales,Yes,0,7,5.0
68638,27,Sales,Yes,0,7,4.0
85982,26,Sales,No,0,5,3.0
85982,26,Sales,No,0,5,4.0
85982,26,Sales,No,0,5,3.0
85982,26,Sales,No,0,5,3.0
85982,26,Sales,No,0,5,3.0
85982,26,Sales,No,0,5,2.0
85982,26,Sales,No,0,5,3.0
85982,26,Sales,No,0,5,4.0
85982,26,Sales,No,0,5,4.0
85982,26,Sales,No,0,5,2.0
31962,25,Technology,No,0,7,3.0
31962,25,Technology,No,0,7,5.0
31962,25,Technology,No,0,7,4.0
31962,25,Technology,No,0,7,3.0
31962,25,Technology,No,0,7,3.0
24626,25,Technology,No,0,7,2.0
24626,25,Technology,No,0,7,3.0
24626,25,Technology,No,0,7,2.0
24626,25,Technology,No,0,7,4.0
24626,25,Technology,No,0,7,3.0
57030,25,Sales,No,0,7,2.0
57030,25,Sales,No,0,7,3.0
57030,25,Sales,No,0,7,4.0
57030,25,Sales,No,0,7,2.0
57030,25,Sales,No,0,7,5.0
87704,28,Technology,No,2,7,3.0
87704,28,Technology,No,2,7,2.0
87704,28,Technology,No,2,7,3.0
87704,28,Technology,No,2,7,4.0
87704,28,Technology,No,2,7,3.0
67814,25,Sales,No,0,7,4.0
67814,25,Sales,No,0,7,3.0
67814,25,Sales,No,0,7,4.0
67814,25,Sales,No,0,7,3.0
67814,25,Sales,No,0,7,4.0
445906,41,Human Resources,Yes,0,7,3.0
445906,41,Human Resources,Yes,0,7,2.0
445906,41,Human Resources,Yes,0,7,2.0
445906,41,Human Resources,Yes,0,7,3.0
445906,41,Human Resources,Yes,0,7,4.0
45046,27,Sales,Yes,2,7,3.0
45046,27,Sales,Yes,2,7,4.0
45046,27,Sales,Yes,2,7,3.0
45046,27,Sales,Yes,2,7,3.0
45046,27,Sales,Yes,2,7,3.0
82312,26,Sales,Yes,0,7,4.0
82312,26,Sales,Yes,0,7,2.0
82312,26,Sales,Yes,0,7,4.0
82312,26,Sales,Yes,0,7,2.0
82312,26,Sales,Yes,0,7,3.0
50559,27,Sales,No,0,6,4.0
50559,27,Sales,No,0,6,4.0
50559,27,Sales,No,0,6,2.0
50559,27,Sales,No,0,6,3.0
50559,27,Sales,No,0,6,3.0
50559,27,Sales,No,0,6,4.0
50559,27,Sales,No,0,6,4.0
50559,27,Sales,No,0,6,4.0
50559,27,Sales,No,0,6,3.0
50559,27,Sales,No,0,6,3.0
51454,25,Technology,No,0,7,3.0
51454,25,Technology,No,0,7,3.0
51454,25,Technology,No,0,7,3.0
51454,25,Technology,No,0,7,3.0
51454,25,Technology,No,0,7,4.0
48442,27,Technology,No,0,7,5.0
48442,27,Technology,No,0,7,4.0
48442,27,Technology,No,0,7,4.0
48442,27,Technology,No,0,7,4.0
48442,27,Technology,No,0,7,3.0
45438,27,Technology,No,0,7,5.0
45438,27,Technology,No,0,7,3.0
45438,27,Technology,No,0,7,3.0
45438,27,Technology,No,0,7,3.0
45438,27,Technology,No,0,7,3.0
52390,26,Technology,Yes,1,7,5.0
52390,26,Technology,Yes,1,7,2.0
52390,26,Technology,Yes,1,7,4.0
52390,26,Technology,Yes,1,7,3.0
52390,26,Technology,Yes,1,7,4.0
72840,25,Technology,No,0,7,3.0
72840,25,Technology,No,0,7,2.0
72840,25,Technology,No,0,7,5.0
72840,25,Technology,No,0,7,2.0
72840,25,Technology,No,0,7,3.0
148080,26,Technology,Yes,1,7,3.0
148080,26,Technology,Yes,1,7,2.0
148080,26,Technology,Yes,1,7,3.0
148080,26,Technology,Yes,1,7,2.0
148080,26,Technology,Yes,1,7,4.0
56966,26,Technology,No,1,7,3.0
56966,26,Technology,No,1,7,4.0
56966,26,Technology,No,1,7,2.0
56966,26,Technology,No,1,7,5.0
56966,26,Technology,No,1,7,2.0
33606,27,Technology,No,2,7,3.0
33606,27,Technology,No,2,7,4.0
33606,27,Technology,No,2,7,4.0
33606,27,Technology,No,2,7,4.0
33606,27,Technology,No,2,7,3.0
57698,25,Sales,Yes,2,6,2.0
57698,25,Sales,Yes,2,6,3.0
57698,25,Sales,Yes,2,6,2.0
57698,25,Sales,Yes,2,6,3.0
57698,25,Sales,Yes,2,6,2.0
57698,25,Sales,Yes,2,6,4.0
57698,25,Sales,Yes,2,6,2.0
57698,25,Sales,Yes,2,6,3.0
57698,25,Sales,Yes,2,6,2.0
57698,25,Sales,Yes,2,6,4.0
28317,25,Technology,Yes,0,7,2.0
28317,25,Technology,Yes,0,7,2.0
28317,25,Technology,Yes,0,7,4.0
28317,25,Technology,Yes,0,7,3.0
28317,25,Technology,Yes,0,7,3.0
97811,26,Sales,Yes,0,7,4.0
97811,26,Sales,Yes,0,7,2.0
97811,26,Sales,Yes,0,7,4.0
97811,26,Sales,Yes,0,7,4.0
97811,26,Sales,Yes,0,7,2.0
190198,25,Technology,No,2,7,3.0
190198,25,Technology,No,2,7,4.0
190198,25,Technology,No,2,7,5.0
190198,25,Technology,No,2,7,5.0
190198,25,Technology,No,2,7,2.0
167509,26,Technology,No,0,7,4.0
167509,26,Technology,No,0,7,2.0
167509,26,Technology,No,0,7,4.0
167509,26,Technology,No,0,7,2.0
167509,26,Technology,No,0,7,4.0
44082,25,Technology,No,1,7,4.0
44082,25,Technology,No,1,7,2.0
44082,25,Technology,No,1,7,3.0
44082,25,Technology,No,1,7,4.0
44082,25,Technology,No,1,7,3.0
59981,26,Technology,Yes,1,7,4.0
59981,26,Technology,Yes,1,7,4.0
59981,26,Technology,Yes,1,7,3.0
59981,26,Technology,Yes,1,7,5.0
59981,26,Technology,Yes,1,7,3.0
194982,28,Technology,No,1,7,3.0
194982,28,Technology,No,1,7,3.0
194982,28,Technology,No,1,7,3.0
194982,28,Technology,No,1,7,3.0
194982,28,Technology,No,1,7,3.0
252301,27,Technology,No,1,7,3.0
252301,27,Technology,No,1,7,4.0
252301,27,Technology,No,1,7,4.0
252301,27,Technology,No,1,7,3.0
252301,27,Technology,No,1,7,4.0
49131,25,Human Resources,No,1,7,3.0
49131,25,Human Resources,No,1,7,2.0
49131,25,Human Resources,No,1,7,4.0
49131,25,Human Resources,No,1,7,3.0
49131,25,Human Resources,No,1,7,3.0
60834,26,Technology,No,0,7,5.0
60834,26,Technology,No,0,7,2.0
60834,26,Technology,No,0,7,2.0
60834,26,Technology,No,0,7,3.0
60834,26,Technology,No,0,7,5.0
62016,28,Technology,No,3,7,5.0
62016,28,Technology,No,3,7,5.0
62016,28,Technology,No,3,7,4.0
62016,28,Technology,No,3,7,3.0
62016,28,Technology,No,3,7,4.0
140377,28,Technology,Yes,1,7,4.0
140377,28,Technology,Yes,1,7,4.0
140377,28,Technology,Yes,1,7,4.0
140377,28,Technology,Yes,1,7,4.0
140377,28,Technology,Yes,1,7,4.0
22986,27,Technology,Yes,0,7,5.0
22986,27,Technology,Yes,0,7,2.0
22986,27,Technology,Yes,0,7,4.0
22986,27,Technology,Yes,0,7,4.0
22986,27,Technology,Yes,0,7,3.0
81906,28,Technology,No,0,7,5.0
81906,28,Technology,No,0,7,3.0
81906,28,Technology,No,0,7,4.0
81906,28,Technology,No,0,7,4.0
81906,28,Technology,No,0,7,4.0
34320,27,Human Resources,No,1,7,5.0
34320,27,Human Resources,No,1,7,4.0
34320,27,Human Resources,No,1,7,4.0
34320,27,Human Resources,No,1,7,3.0
34320,27,Human Resources,No,1,7,5.0
145905,25,Technology,Yes,2,7,4.0
145905,25,Technology,Yes,2,7,3.0
145905,25,Technology,Yes,2,7,4.0
145905,25,Technology,Yes,2,7,5.0
145905,25,Technology,Yes,2,7,3.0
28751,26,Technology,No,2,7,3.0
28751,26,Technology,No,2,7,3.0
28751,26,Technology,No,2,7,3.0
28751,26,Technology,No,2,7,3.0
28751,26,Technology,No,2,7,4.0
77039,27,Technology,No,1,7,3.0
77039,27,Technology,No,1,7,4.0
77039,27,Technology,No,1,7,3.0
77039,27,Technology,No,1,7,3.0
77039,27,Technology,No,1,7,5.0
206137,26,Technology,No,1,7,4.0
206137,26,Technology,No,1,7,4.0
206137,26,Technology,No,1,7,4.0
206137,26,Technology,No,1,7,3.0
206137,26,Technology,No,1,7,5.0
57837,28,Technology,No,2,7,3.0
57837,28,Technology,No,2,7,3.0
57837,28,Technology,No,2,7,5.0
57837,28,Technology,No,2,7,4.0
57837,28,Technology,No,2,7,4.0
28646,25,Technology,No,1,7,4.0
28646,25,Technology,No,1,7,3.0
28646,25,Technology,No,1,7,4.0
28646,25,Technology,No,1,7,2.0
28646,25,Technology,No,1,7,3.0
195911,25,Technology,No,0,7,2.0
195911,25,Technology,No,0,7,3.0
195911,25,Technology,No,0,7,3.0
195911,25,Technology,No,0,7,4.0
195911,25,Technology,No,0,7,3.0
127450,26,Sales,No,0,7,3.0
127450,26,Sales,No,0,7,4.0
127450,26,Sales,No,0,7,3.0
127450,26,Sales,No,0,7,5.0
127450,26,Sales,No,0,7,3.0
339731,28,Technology,No,0,7,3.0
339731,28,Technology,No,0,7,2.0
339731,28,Technology,No,0,7,4.0
339731,28,Technology,No,0,7,4.0
339731,28,Technology,No,0,7,3.0
178337,25,Technology,No,0,7,4.0
178337,25,Technology,No,0,7,4.0
178337,25,Technology,No,0,7,5.0
178337,25,Technology,No,0,7,3.0
178337,25,Technology,No,0,7,3.0
47676,26,Technology,No,1,7,4.0
47676,26,Technology,No,1,7,2.0
47676,26,Technology,No,1,7,4.0
47676,26,Technology,No,1,7,3.0
47676,26,Technology,No,1,7,3.0
128719,28,Sales,No,1,7,3.0
128719,28,Sales,No,1,7,3.0
128719,28,Sales,No,1,7,2.0
128719,28,Sales,No,1,7,3.0
128719,28,Sales,No,1,7,5.0
78735,28,Sales,No,1,7,4.0
78735,28,Sales,No,1,7,4.0
78735,28,Sales,No,1,7,4.0
78735,28,Sales,No,1,7,2.0
78735,28,Sales,No,1,7,3.0
40100,26,Technology,Yes,0,0,4.0
40100,26,Technology,Yes,0,0,4.0
40100,26,Technology,Yes,0,0,2.0
40100,26,Technology,Yes,0,0,3.0
40100,26,Technology,Yes,0,0,3.0
40100,26,Technology,Yes,0,0,3.0
40100,26,Technology,Yes,0,0,4.0
40100,26,Technology,Yes,0,0,3.0
40100,26,Technology,Yes,0,0,3.0
40100,26,Technology,Yes,0,0,3.0
105398,27,Technology,No,0,7,3.0
105398,27,Technology,No,0,7,5.0
105398,27,Technology,No,0,7,2.0
105398,27,Technology,No,0,7,3.0
105398,27,Technology,No,0,7,2.0
31672,27,Technology,No,1,7,3.0
31672,27,Technology,No,1,7,5.0
31672,27,Technology,No,1,7,4.0
31672,27,Technology,No,1,7,3.0
31672,27,Technology,No,1,7,2.0
238435,27,Technology,No,1,7,3.0
238435,27,Technology,No,1,7,2.0
238435,27,Technology,No,1,7,2.0
238435,27,Technology,No,1,7,3.0
238435,27,Technology,No,1,7,3.0
29791,26,Technology,No,0,7,4.0
29791,26,Technology,No,0,7,4.0
29791,26,Technology,No,0,7,4.0
29791,26,Technology,No,0,7,2.0
29791,26,Technology,No,0,7,5.0
153420,26,Technology,Yes,2,7,5.0
153420,26,Technology,Yes,2,7,2.0
153420,26,Technology,Yes,2,7,4.0
153420,26,Technology,Yes,2,7,5.0
153420,26,Technology,Yes,2,7,3.0
30931,25,Technology,Yes,0,1,3.0
30931,25,Technology,Yes,0,1,4.0
30931,25,Technology,Yes,0,1,5.0
30931,25,Technology,Yes,0,1,5.0
30931,25,Technology,Yes,0,1,3.0
30931,25,Technology,Yes,0,1,3.0
30931,25,Technology,Yes,0,1,2.0
30931,25,Technology,Yes,0,1,2.0
30931,25,Technology,Yes,0,1,4.0
30931,25,Technology,Yes,0,1,3.0
50949,27,Technology,No,1,7,5.0
50949,27,Technology,No,1,7,3.0
50949,27,Technology,No,1,7,2.0
50949,27,Technology,No,1,7,3.0
50949,27,Technology,No,1,7,4.0
60967,27,Technology,No,2,7,4.0
60967,27,Technology,No,2,7,3.0
60967,27,Technology,No,2,7,3.0
60967,27,Technology,No,2,7,3.0
60967,27,Technology,No,2,7,4.0
110057,28,Sales,No,2,7,5.0
110057,28,Sales,No,2,7,2.0
110057,28,Sales,No,2,7,4.0
110057,28,Sales,No,2,7,4.0
110057,28,Sales,No,2,7,5.0
137012,27,Technology,No,1,7,2.0
137012,27,Technology,No,1,7,4.0
137012,27,Technology,No,1,7,4.0
137012,27,Technology,No,1,7,4.0
137012,27,Technology,No,1,7,3.0
205622,27,Sales,No,0,7,4.0
205622,27,Sales,No,0,7,3.0
205622,27,Sales,No,0,7,3.0
205622,27,Sales,No,0,7,4.0
205622,27,Sales,No,0,7,3.0
60494,26,Technology,Yes,1,7,4.0
60494,26,Technology,Yes,1,7,5.0
60494,26,Technology,Yes,1,7,4.0
60494,26,Technology,Yes,1,7,4.0
60494,26,Technology,Yes,1,7,5.0
249071,28,Technology,No,2,7,2.0
249071,28,Technology,No,2,7,5.0
249071,28,Technology,No,2,7,3.0
249071,28,Technology,No,2,7,3.0
249071,28,Technology,No,2,7,4.0
73326,27,Technology,No,1,7,4.0
73326,27,Technology,No,1,7,4.0
73326,27,Technology,No,1,7,5.0
73326,27,Technology,No,1,7,4.0
73326,27,Technology,No,1,7,3.0
25110,26,Technology,No,2,7,3.0
25110,26,Technology,No,2,7,4.0
25110,26,Technology,No,2,7,2.0
25110,26,Technology,No,2,7,5.0
25110,26,Technology,No,2,7,4.0
30217,26,Technology,No,1,7,3.0
30217,26,Technology,No,1,7,3.0
30217,26,Technology,No,1,7,2.0
30217,26,Technology,No,1,7,4.0
30217,26,Technology,No,1,7,2.0
86485,25,Sales,Yes,1,7,4.0
86485,25,Sales,Yes,1,7,4.0
86485,25,Sales,Yes,1,7,4.0
86485,25,Sales,Yes,1,7,2.0
86485,25,Sales,Yes,1,7,3.0
54324,28,Technology,Yes,0,3,5.0
54324,28,Technology,Yes,0,3,3.0
54324,28,Technology,Yes,0,3,3.0
54324,28,Technology,Yes,0,3,3.0
54324,28,Technology,Yes,0,3,5.0
54324,28,Technology,Yes,0,3,2.0
54324,28,Technology,Yes,0,3,4.0
54324,28,Technology,Yes,0,3,3.0
54324,28,Technology,Yes,0,3,2.0
54324,28,Technology,Yes,0,3,2.0
102569,25,Sales,No,0,7,3.0
102569,25,Sales,No,0,7,3.0
102569,25,Sales,No,0,7,3.0
102569,25,Sales,No,0,7,2.0
102569,25,Sales,No,0,7,3.0
200409,27,Technology,No,0,7,4.0
200409,27,Technology,No,0,7,2.0
200409,27,Technology,No,0,7,5.0
200409,27,Technology,No,0,7,2.0
200409,27,Technology,No,0,7,3.0
185380,28,Sales,No,1,5,3.0
185380,28,Sales,No,1,5,2.0
185380,28,Sales,No,1,5,5.0
185380,28,Sales,No,1,5,4.0
185380,28,Sales,No,1,5,5.0
185380,28,Sales,No,1,5,4.0
185380,28,Sales,No,1,5,4.0
185380,28,Sales,No,1,5,2.0
185380,28,Sales,No,1,5,4.0
185380,28,Sales,No,1,5,4.0
56892,26,Sales,No,0,7,3.0
56892,26,Sales,No,0,7,3.0
56892,26,Sales,No,0,7,4.0
56892,26,Sales,No,0,7,5.0
56892,26,Sales,No,0,7,5.0
112175,28,Technology,No,3,7,4.0
112175,28,Technology,No,3,7,3.0
112175,28,Technology,No,3,7,5.0
112175,28,Technology,No,3,7,3.0
112175,28,Technology,No,3,7,3.0
87762,28,Technology,No,0,7,2.0
87762,28,Technology,No,0,7,4.0
87762,28,Technology,No,0,7,5.0
87762,28,Technology,No,0,7,5.0
87762,28,Technology,No,0,7,3.0
26542,27,Technology,No,1,7,4.0
26542,27,Technology,No,1,7,4.0
26542,27,Technology,No,1,7,3.0
26542,27,Technology,No,1,7,2.0
26542,27,Technology,No,1,7,2.0
39198,27,Technology,No,1,7,3.0
39198,27,Technology,No,1,7,3.0
39198,27,Technology,No,1,7,3.0
39198,27,Technology,No,1,7,3.0
39198,27,Technology,No,1,7,3.0
157549,28,Sales,No,1,7,3.0
157549,28,Sales,No,1,7,3.0
157549,28,Sales,No,1,7,4.0
157549,28,Sales,No,1,7,4.0
157549,28,Sales,No,1,7,4.0
73918,27,Sales,No,1,7,4.0
73918,27,Sales,No,1,7,5.0
73918,27,Sales,No,1,7,2.0
73918,27,Sales,No,1,7,4.0
73918,27,Sales,No,1,7,4.0
83864,28,Sales,No,2,7,3.0
83864,28,Sales,No,2,7,3.0
83864,28,Sales,No,2,7,3.0
83864,28,Sales,No,2,7,3.0
83864,28,Sales,No,2,7,5.0
42052,26,Technology,No,1,7,2.0
42052,26,Technology,No,1,7,4.0
42052,26,Technology,No,1,7,4.0
42052,26,Technology,No,1,7,3.0
42052,26,Technology,No,1,7,4.0
220234,28,Technology,Yes,0,7,3.0
220234,28,Technology,Yes,0,7,3.0
220234,28,Technology,Yes,0,7,3.0
220234,28,Technology,Yes,0,7,4.0
220234,28,Technology,Yes,0,7,5.0
62496,27,Sales,No,0,7,2.0
62496,27,Sales,No,0,7,3.0
62496,27,Sales,No,0,7,3.0
62496,27,Sales,No,0,7,3.0
62496,27,Sales,No,0,7,3.0
304858,28,Sales,Yes,1,7,4.0
304858,28,Sales,Yes,1,7,4.0
304858,28,Sales,Yes,1,7,4.0
304858,28,Sales,Yes,1,7,3.0
304858,28,Sales,Yes,1,7,3.0
181164,28,Sales,No,1,7,4.0
181164,28,Sales,No,1,7,2.0
181164,28,Sales,No,1,7,5.0
181164,28,Sales,No,1,7,4.0
181164,28,Sales,No,1,7,2.0
67708,25,Technology,No,1,7,4.0
67708,25,Technology,No,1,7,4.0
67708,25,Technology,No,1,7,4.0
67708,25,Technology,No,1,7,2.0
67708,25,Technology,No,1,7,3.0
55778,26,Technology,No,1,7,3.0
55778,26,Technology,No,1,7,3.0
55778,26,Technology,No,1,7,3.0
55778,26,Technology,No,1,7,5.0
55778,26,Technology,No,1,7,2.0
120049,27,Technology,No,1,7,3.0
120049,27,Technology,No,1,7,3.0
120049,27,Technology,No,1,7,2.0
120049,27,Technology,No,1,7,4.0
120049,27,Technology,No,1,7,3.0
128222,28,Sales,No,2,7,4.0
128222,28,Sales,No,2,7,4.0
128222,28,Sales,No,2,7,5.0
128222,28,Sales,No,2,7,4.0
128222,28,Sales,No,2,7,3.0
120225,27,Technology,No,2,7,3.0
120225,27,Technology,No,2,7,2.0
120225,27,Technology,No,2,7,4.0
120225,27,Technology,No,2,7,3.0
120225,27,Technology,No,2,7,4.0
33180,26,Technology,Yes,1,7,3.0
33180,26,Technology,Yes,1,7,4.0
33180,26,Technology,Yes,1,7,3.0
33180,26,Technology,Yes,1,7,2.0
33180,26,Technology,Yes,1,7,4.0
87142,26,Sales,No,1,2,4.0
87142,26,Sales,No,1,2,4.0
87142,26,Sales,No,1,2,5.0
87142,26,Sales,No,1,2,3.0
87142,26,Sales,No,1,2,5.0
87142,26,Sales,No,1,2,3.0
87142,26,Sales,No,1,2,3.0
87142,26,Sales,No,1,2,2.0
87142,26,Sales,No,1,2,5.0
87142,26,Sales,No,1,2,5.0
41524,27,Technology,No,0,7,3.0
41524,27,Technology,No,0,7,3.0
41524,27,Technology,No,0,7,4.0
41524,27,Technology,No,0,7,3.0
41524,27,Technology,No,0,7,5.0
36794,26,Technology,No,0,5,3.0
36794,26,Technology,No,0,5,3.0
36794,26,Technology,No,0,5,3.0
36794,26,Technology,No,0,5,5.0
36794,26,Technology,No,0,5,3.0
36794,26,Technology,No,0,5,3.0
36794,26,Technology,No,0,5,4.0
36794,26,Technology,No,0,5,5.0
36794,26,Technology,No,0,5,2.0
36794,26,Technology,No,0,5,4.0
109172,28,Technology,Yes,1,7,4.0
109172,28,Technology,Yes,1,7,3.0
109172,28,Technology,Yes,1,7,5.0
109172,28,Technology,Yes,1,7,5.0
109172,28,Technology,Yes,1,7,2.0
70787,28,Sales,Yes,2,7,3.0
70787,28,Sales,Yes,2,7,5.0
70787,28,Sales,Yes,2,7,4.0
70787,28,Sales,Yes,2,7,4.0
70787,28,Sales,Yes,2,7,3.0
57102,27,Sales,No,0,7,2.0
57102,27,Sales,No,0,7,3.0
57102,27,Sales,No,0,7,3.0
57102,27,Sales,No,0,7,2.0
57102,27,Sales,No,0,7,5.0
28024,26,Sales,No,0,7,3.0
28024,26,Sales,No,0,7,5.0
28024,26,Sales,No,0,7,3.0
28024,26,Sales,No,0,7,3.0
28024,26,Sales,No,0,7,5.0
34047,26,Technology,Yes,1,7,4.0
34047,26,Technology,Yes,1,7,3.0
34047,26,Technology,Yes,1,7,3.0
34047,26,Technology,Yes,1,7,5.0
34047,26,Technology,Yes,1,7,4.0
32354,25,Technology,Yes,1,7,4.0
32354,25,Technology,Yes,1,7,3.0
32354,25,Technology,Yes,1,7,5.0
32354,25,Technology,Yes,1,7,5.0
32354,25,Technology,Yes,1,7,4.0
32354,25,Technology,Yes,1,7,5.0
32354,25,Technology,Yes,1,7,3.0
32354,25,Technology,Yes,1,7,3.0
32354,25,Technology,Yes,1,7,2.0
32354,25,Technology,Yes,1,7,3.0
45276,27,Technology,Yes,0,7,5.0
45276,27,Technology,Yes,0,7,3.0
45276,27,Technology,Yes,0,7,5.0
45276,27,Technology,Yes,0,7,3.0
45276,27,Technology,Yes,0,7,3.0
89785,27,Technology,No,0,0,4.0
89785,27,Technology,No,0,0,3.0
89785,27,Technology,No,0,0,5.0
89785,27,Technology,No,0,0,3.0
89785,27,Technology,No,0,0,5.0
89785,27,Technology,No,0,0,2.0
89785,27,Technology,No,0,0,2.0
89785,27,Technology,No,0,0,4.0
89785,27,Technology,No,0,0,4.0
89785,27,Technology,No,0,0,3.0
50046,27,Technology,No,1,7,3.0
50046,27,Technology,No,1,7,4.0
50046,27,Technology,No,1,7,3.0
50046,27,Technology,No,1,7,3.0
50046,27,Technology,No,1,7,4.0
123307,25,Sales,Yes,0,7,3.0
123307,25,Sales,Yes,0,7,5.0
123307,25,Sales,Yes,0,7,5.0
123307,25,Sales,Yes,0,7,3.0
123307,25,Sales,Yes,0,7,2.0
123307,25,Sales,Yes,0,7,5.0
123307,25,Sales,Yes,0,7,2.0
123307,25,Sales,Yes,0,7,4.0
123307,25,Sales,Yes,0,7,4.0
123307,25,Sales,Yes,0,7,5.0
113512,26,Sales,No,0,7,3.0
113512,26,Sales,No,0,7,4.0
113512,26,Sales,No,0,7,3.0
113512,26,Sales,No,0,7,4.0
113512,26,Sales,No,0,7,3.0
50614,26,Technology,No,1,7,3.0
50614,26,Technology,No,1,7,3.0
50614,26,Technology,No,1,7,4.0
50614,26,Technology,No,1,7,3.0
50614,26,Technology,No,1,7,3.0
70068,25,Technology,No,2,7,4.0
70068,25,Technology,No,2,7,5.0
70068,25,Technology,No,2,7,3.0
70068,25,Technology,No,2,7,5.0
70068,25,Technology,No,2,7,4.0
71553,28,Technology,No,1,7,5.0
71553,28,Technology,No,1,7,5.0
71553,28,Technology,No,1,7,3.0
71553,28,Technology,No,1,7,4.0
71553,28,Technology,No,1,7,3.0
113448,29,Technology,Yes,0,7,3.0
113448,29,Technology,Yes,0,7,3.0
113448,29,Technology,Yes,0,7,4.0
113448,29,Technology,Yes,0,7,4.0
113448,29,Technology,Yes,0,7,3.0
107863,26,Technology,Yes,2,6,4.0
107863,26,Technology,Yes,2,6,4.0
107863,26,Technology,Yes,2,6,4.0
107863,26,Technology,Yes,2,6,2.0
107863,26,Technology,Yes,2,6,3.0
44146,25,Technology,No,3,6,4.0
44146,25,Technology,No,3,6,5.0
44146,25,Technology,No,3,6,5.0
44146,25,Technology,No,3,6,3.0
28137,25,Technology,Yes,0,4,2.0
28137,25,Technology,Yes,0,4,3.0
28137,25,Technology,Yes,0,4,5.0
28137,25,Technology,Yes,0,4,4.0
28137,25,Technology,Yes,0,4,4.0
28137,25,Technology,Yes,0,4,5.0
28137,25,Technology,Yes,0,4,2.0
28137,25,Technology,Yes,0,4,4.0
28137,25,Technology,Yes,0,4,4.0
28137,25,Technology,Yes,0,4,4.0
93170,26,Sales,No,1,6,2.0
93170,26,Sales,No,1,6,2.0
93170,26,Sales,No,1,6,3.0
93170,26,Sales,No,1,6,4.0
22648,27,Sales,Yes,0,1,4.0
22648,27,Sales,Yes,0,1,2.0
22648,27,Sales,Yes,0,1,3.0
22648,27,Sales,Yes,0,1,3.0
22648,27,Sales,Yes,0,1,2.0
22648,27,Sales,Yes,0,1,3.0
22648,27,Sales,Yes,0,1,3.0
22648,27,Sales,Yes,0,1,4.0
22648,27,Sales,Yes,0,1,5.0
22648,27,Sales,Yes,0,1,3.0
49045,26,Technology,No,1,1,2.0
49045,26,Technology,No,1,1,3.0
49045,26,Technology,No,1,1,2.0
49045,26,Technology,No,1,1,5.0
49045,26,Technology,No,1,1,3.0
49045,26,Technology,No,1,1,5.0
49045,26,Technology,No,1,1,2.0
49045,26,Technology,No,1,1,5.0
49045,26,Technology,No,1,1,4.0
49045,26,Technology,No,1,1,5.0
105383,24,Sales,Yes,2,6,4.0
105383,24,Sales,Yes,2,6,2.0
105383,24,Sales,Yes,2,6,3.0
105383,24,Sales,Yes,2,6,3.0
75275,27,Technology,No,0,6,3.0
75275,27,Technology,No,0,6,2.0
75275,27,Technology,No,0,6,2.0
75275,27,Technology,No,0,6,3.0
108865,26,Technology,No,2,1,5.0
108865,26,Technology,No,2,1,4.0
108865,26,Technology,No,2,1,2.0
108865,26,Technology,No,2,1,4.0
108865,26,Technology,No,2,1,5.0
108865,26,Technology,No,2,1,3.0
108865,26,Technology,No,2,1,5.0
108865,26,Technology,No,2,1,3.0
